"CPU Time","Memory Bound","Memory Bound","Loads","Stores","LLC Miss Count","Module","Function (Full)","Source File","Start Address"
"0","0","0","200000","100000","0","ntoskrnl.exe","func@0x1403723a4","[Unknown]","0x1403723a4"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140268fc0","[Unknown]","0x140268fc0"
"0","0","0","0","100000","0","ntoskrnl.exe","SeAccessCheckWithHint","[Unknown]","0x14037e020"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14037f040","[Unknown]","0x14037f040"
"0","0","0","200000","0","0","ntoskrnl.exe","func@0x14023f66d","[Unknown]","0x14023f66d"
"0","0","0","300000","100000","0","ntoskrnl.exe","func@0x140260dd0","[Unknown]","0x140260dd0"
"0","0","0","800000","400000","0","ntoskrnl.exe","ExAcquireAutoExpandPushLockShared","[Unknown]","0x1403229f0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14023a900","[Unknown]","0x14023a900"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1402e168d","[Unknown]","0x1402e168d"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x140928d79","[Unknown]","0x140928d79"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1408af3d0","[Unknown]","0x1408af3d0"
"0","0","0","200000","0","0","ntoskrnl.exe","func@0x140219dd2","[Unknown]","0x140219dd2"
"0","0","0","400000","0","0","ntoskrnl.exe","func@0x14026cd40","[Unknown]","0x14026cd40"
"0","0","0","200000","0","0","ntoskrnl.exe","func@0x14029a050","[Unknown]","0x14029a050"
"0","0","0","100000","0","0","ntfs.sys","func@0x1c0017f30","[Unknown]","0x1c0017f30"
"0","0","0","200000","200000","0","ntoskrnl.exe","func@0x1403cdf2a","[Unknown]","0x1403cdf2a"
"0","0","0","100000","0","0","ntfs.sys","func@0x1c0015050","[Unknown]","0x1c0015050"
"0","0","0","100000","0","0","ntfs.sys","func@0x1c0153d30","[Unknown]","0x1c0153d30"
"0","0","0","0","0","0","ntoskrnl.exe","func@0x140360cd0","[Unknown]","0x140360cd0"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x1403954d0","[Unknown]","0x1403954d0"
"0","0","0","100000","0","0","ntfs.sys","func@0x1c0033b90","[Unknown]","0x1c0033b90"
"0","0","0","100000","0","0","kip_sequential_profile.exe","std::vector<std::vector<Pixel,std::allocator<Pixel> >,std::allocator<std::vector<Pixel,std::allocator<Pixel> > > >::~vector","vector","0x14000bb95"
"0","0","0","0","200000","0","kip_sequential_profile.exe","operator delete(void *,unsigned __int64)","delete_scalar_size.cpp","0x140023f24"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140257cc0","[Unknown]","0x140257cc0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140273b00","[Unknown]","0x140273b00"
"0","0","0","100000","0","0","ntfs.sys","func@0x1c0035e80","[Unknown]","0x1c0035e80"
"0","0","0","100000","0","0","ntfs.sys","func@0x1c018e2d0","[Unknown]","0x1c018e2d0"
"0","0","0","100000","0","0","netwtw10.sys","func@0x1401413c0","[Unknown]","0x1401413c0"
"0","0","0","100000","0","0","ntfs.sys","func@0x1c000648f","[Unknown]","0x1c000648f"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140203d10","[Unknown]","0x140203d10"
"0","0","0","600000","200000","0","ntoskrnl.exe","KeAcquireSpinLockRaiseToDpc","[Unknown]","0x140302020"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140238013","[Unknown]","0x140238013"
"0","0","0","100000","0","0","netwtw10.sys","[netwtw10.sys]","[Unknown]","0"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1404881ac","[Unknown]","0x1404881ac"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1402b28f8","[Unknown]","0x1402b28f8"
"0","0","0","100000","0","0","ntdll.dll","NtWriteFile","[Unknown]","0x180161ec0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140323a10","[Unknown]","0x140323a10"
"0","0","0","100000","100000","0","ntdll.dll","func@0x180168340","[Unknown]","0x180168340"
"0","0","0","100000","0","0","ntoskrnl.exe","NtWriteFile","[Unknown]","0x1408eb0c0"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x140307bc0","[Unknown]","0x140307bc0"
"0","0","0","100000","100000","0","ntoskrnl.exe","KeInsertQueueApc","[Unknown]","0x140353180"
"0","0","0","0","0","0","netwtw10.sys","func@0x1401a3a40","[Unknown]","0x1401a3a40"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140228000","[Unknown]","0x140228000"
"0","0","0","0","100000","0","ntfs.sys","func@0x1c0192680","[Unknown]","0x1c0192680"
"0","0","0","0","100000","0","ntfs.sys","func@0x1c018a090","[Unknown]","0x1c018a090"
"0","0","0","100000","0","0","ntdll.dll","RtlImageNtHeaderEx","[Unknown]","0x180055b00"
"0","0","0","200000","0","0","ntoskrnl.exe","func@0x1402c1dd0","[Unknown]","0x1402c1dd0"
"0","0","0","200000","300000","0","ntdll.dll","func@0x1800da6eb","[Unknown]","0x1800da6eb"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x1404f74c4","[Unknown]","0x1404f74c4"
"0","0","0","100000","0","0","ntdll.dll","RtlAnsiStringToUnicodeString","[Unknown]","0x18000a150"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14039aba4","[Unknown]","0x14039aba4"
"0","0","0","0","0","50020","ntoskrnl.exe","func@0x1402c2e30","[Unknown]","0x1402c2e30"
"0","0","0","0","100000","0","ntdll.dll","RtlInitializeCriticalSectionEx","[Unknown]","0x18003a960"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14024a7c0","[Unknown]","0x14024a7c0"
"0","0","0","100000","200000","0","ntfs.sys","func@0x1c0057340","[Unknown]","0x1c0057340"
"0","0","0","100000","0","0","ntdll.dll","func@0x180054940","[Unknown]","0x180054940"
"0","0","0","100000","100000","0","ntoskrnl.exe","KfRaiseIrql","[Unknown]","0x1404159e0"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x1403ced64","[Unknown]","0x1403ced64"
"0","0","0","100000","0","0","ntdll.dll","RtlReleaseSRWLockShared","[Unknown]","0x18000d470"
"0","0","0","100000","100000","0","ntdll.dll","func@0x1800d3ec0","[Unknown]","0x1800d3ec0"
"0","0","0","0","0","0","ntoskrnl.exe","func@0x1402578e0","[Unknown]","0x1402578e0"
"0","0","0","0","200000","0","ntdll.dll","RtlAnsiCharToUnicodeChar","[Unknown]","0x1800da5e0"
"0","0","0","100000","100000","0","ntdll.dll","strlen","[Unknown]","0x180167e20"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140228890","[Unknown]","0x140228890"
"0","0","0","400000","0","0","ntoskrnl.exe","func@0x14045bf90","[Unknown]","0x14045bf90"
"0","0","0","200000","0","0","ntoskrnl.exe","func@0x140311f3c","[Unknown]","0x140311f3c"
"0","0","0","100000","0","0","ntdll.dll","func@0x1800298d6","[Unknown]","0x1800298d6"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1403a4e10","[Unknown]","0x1403a4e10"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1404954fc","[Unknown]","0x1404954fc"
"0","0","0","100000","0","0","dxgmms2.sys","func@0x1c0007ab8","[Unknown]","0x1c0007ab8"
"0","0","0","200000","100000","0","ntoskrnl.exe","func@0x1402581f0","[Unknown]","0x1402581f0"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x14043b484","[Unknown]","0x14043b484"
"0","0","0","100000","100000","0","nllbidsdriver.sys","func@0x180028158","[Unknown]","0x180028158"
"0","0","0","100000","0","0","nllbidsdriver.sys","func@0x18002f3e4","[Unknown]","0x18002f3e4"
"0","0","0","0","100000","0","fileinfo.sys","func@0x1c00037e0","[Unknown]","0x1c00037e0"
"0","0","0","100000","0","0","fileinfo.sys","func@0x1c0013500","[Unknown]","0x1c0013500"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14022052d","[Unknown]","0x14022052d"
"0","0","0","400000","100000","0","ntdll.dll","func@0x180015da0","[Unknown]","0x180015da0"
"0","0","0","0","1100000","0","ntoskrnl.exe","func@0x1403cdb30","[Unknown]","0x1403cdb30"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140509078","[Unknown]","0x140509078"
"0","0","0","100000","0","0","nllmonflt.sys","func@0x140012c24","[Unknown]","0x140012c24"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1402c5acc","[Unknown]","0x1402c5acc"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1402b3a10","[Unknown]","0x1402b3a10"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140242f60","[Unknown]","0x140242f60"
"0","0","0","100000","0","0","ucrtbase.dll","func@0x180070dc0","[Unknown]","0x180070dc0"
"0","0","0","400000","100000","0","ntdll.dll","func@0x180015f85","[Unknown]","0x180015f85"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1402197db","[Unknown]","0x1402197db"
"0","0","0","200000","0","0","fltmgr.sys","func@0x1c000a2d0","[Unknown]","0x1c000a2d0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1402628a1","[Unknown]","0x1402628a1"
"0","0","0","200000","0","0","ntoskrnl.exe","func@0x140287120","[Unknown]","0x140287120"
"0","0","0","100000","100000","0","ntoskrnl.exe","KeAcquireInStackQueuedSpinLockAtDpcLevel","[Unknown]","0x140256210"
"0","0","0","100000","100000","0","kernelbase.dll","func@0x180009c40","[Unknown]","0x180009c40"
"0","0","0","0","100000","0","kip_sequential_profile.exe","std::vector<std::vector<Pixel,std::allocator<Pixel> >,std::allocator<std::vector<Pixel,std::allocator<Pixel> > > >::~vector","vector","0x1400231f2"
"0","0","0","200000","100000","0","kip_sequential_profile.exe","stbi__jpeg_get_bit","stb_image.h","0x14001bd95"
"0","0","0","0","100000","0","fltmgr.sys","FltRemoveOpenReparseEntry","[Unknown]","0x1c00653f0"
"0","0","0","0","100000","0","kip_sequential_profile.exe","std::vector<Pixel,std::allocator<Pixel> >::_Buy_nonzero","vector","0x140021593"
"0","1","0","0","200000","0","ntoskrnl.exe","func@0x1403b3990","[Unknown]","0x1403b3990"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1402c5e30","[Unknown]","0x1402c5e30"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140289d7c","[Unknown]","0x140289d7c"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140302001","[Unknown]","0x140302001"
"0","0","0","200000","0","0","ucrtbase.dll","func@0x180038b30","[Unknown]","0x180038b30"
"0","0","0","0","200000","0","kip_sequential_profile.exe","std::_Allocate_manually_vector_aligned<struct std::_Default_allocate_traits>(unsigned __int64)","xmemory","0x140002810"
"0","0","0","200000","0","0","kernelbase.dll","GetStringTypeW","[Unknown]","0x180080540"
"0","0","0","100000","0","0","storport.sys","func@0x1c00221b0","[Unknown]","0x1c00221b0"
"0","0","0","100000","0","0","condrv.sys","func@0x1c000bbd0","[Unknown]","0x1c000bbd0"
"0","0","0","100000","0","0","fltmgr.sys","func@0x1c000bc70","[Unknown]","0x1c000bc70"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x14043ada0","[Unknown]","0x14043ada0"
"0","0","0","200000","0","0","ntfs.sys","func@0x1c014b400","[Unknown]","0x1c014b400"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1402c5a20","[Unknown]","0x1402c5a20"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14032f4a2","[Unknown]","0x14032f4a2"
"0","0","0","0","200000","0","fltmgr.sys","func@0x1c001bd70","[Unknown]","0x1c001bd70"
"0","0","0","100000","0","0","fltmgr.sys","func@0x1c005e860","[Unknown]","0x1c005e860"
"0","0","0","0","0","0","dxgmms2.sys","func@0x1c0005cc7","[Unknown]","0x1c0005cc7"
"0","0","0","0","0","0","iastorvd.sys","func@0x1400e5620","[Unknown]","0x1400e5620"
"0","0","0","100000","0","0","nllmonflt.sys","func@0x14001a780","[Unknown]","0x14001a780"
"0","0","0","0","100000","0","dxgkrnl.sys","func@0x1c00330d0","[Unknown]","0x1c00330d0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1406ade50","[Unknown]","0x1406ade50"
"0","0","0","0","100000","0","fltmgr.sys","func@0x1c000225a","[Unknown]","0x1c000225a"
"0","0","0","0","100000","0","ntfs.sys","func@0x1c0057880","[Unknown]","0x1c0057880"
"0","0","0","200000","200000","0","ntoskrnl.exe","func@0x1402fcf80","[Unknown]","0x1402fcf80"
"0","0","0","100000","0","0","kip_sequential_profile.exe","std::vector<Pixel,std::allocator<Pixel> >::_Buy_raw","vector","0x140021af3"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1403ff9b0","[Unknown]","0x1403ff9b0"
"0","0","0","200000","0","0","ucrtbase.dll","func@0x1800365d0","[Unknown]","0x1800365d0"
"0","0","0","200000","400000","0","ucrtbase.dll","malloc_base","[Unknown]","0x180010100"
"0","0","0","0","200000","0","ntoskrnl.exe","func@0x1402c60b0","[Unknown]","0x1402c60b0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1402c65f0","[Unknown]","0x1402c65f0"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x1404f74fc","[Unknown]","0x1404f74fc"
"0","1","0","0","0","0","ntoskrnl.exe","func@0x14032e9c5","[Unknown]","0x14032e9c5"
"0","0","0","100000","0","0","dxgkrnl.sys","func@0x1c0031f40","[Unknown]","0x1c0031f40"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14043b5a1","[Unknown]","0x14043b5a1"
"0","0","0","0","100000","0","fltmgr.sys","func@0x1c000fb20","[Unknown]","0x1c000fb20"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140262860","[Unknown]","0x140262860"
"0","0","0","0","200000","0","ntoskrnl.exe","KeLowerIrql","[Unknown]","0x140411b60"
"0","0","0","100000","0","0","fltmgr.sys","func@0x1c0009470","[Unknown]","0x1c0009470"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1404953b4","[Unknown]","0x1404953b4"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1403ceb03","[Unknown]","0x1403ceb03"
"0","0","0","200000","400000","0","ntoskrnl.exe","func@0x1403d0c50","[Unknown]","0x1403d0c50"
"0","0","0","0","0","0","dxgkrnl.sys","func@0x1c0016220","[Unknown]","0x1c0016220"
"0","0","0","0","500000","0","ntfs.sys","func@0x1c0148b60","[Unknown]","0x1c0148b60"
"0","0","0","100000","0","0","ucrtbase.dll","func@0x180009800","[Unknown]","0x180009800"
"0","0","0","100000","100000","0","fltmgr.sys","FltDoCompletionProcessingWhenSafe","[Unknown]","0x1c00065b0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1404029a4","[Unknown]","0x1404029a4"
"0","0","0","100000","0","0","ucrtbase.dll","func@0x180013230","[Unknown]","0x180013230"
"0","0","0","100000","0","0","fltmgr.sys","func@0x1c000b724","[Unknown]","0x1c000b724"
"0","0","0","100000","0","0","dxgmms2.sys","func@0x1c0029990","[Unknown]","0x1c0029990"
"0","","0","0","100000","0","ntoskrnl.exe","func@0x1403129d0","[Unknown]","0x1403129d0"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x1403cd430","[Unknown]","0x1403cd430"
"0","0","0","200000","100000","0","ntoskrnl.exe","func@0x14043b4aa","[Unknown]","0x14043b4aa"
"0","0","0","0","100000","0","iastorvd.sys","func@0x14002b1f0","[Unknown]","0x14002b1f0"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x140486f50","[Unknown]","0x140486f50"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x14027ee20","[Unknown]","0x14027ee20"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1403cd7e8","[Unknown]","0x1403cd7e8"
"0","0","0","100000","0","0","kernelbase.dll","WriteFile","[Unknown]","0x18009db10"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x14032e570","[Unknown]","0x14032e570"
"0","0","0","100000","0","0","intelppm.sys","func@0x1c0001eda","[Unknown]","0x1c0001eda"
"0","0","0","200000","100000","0","intelppm.sys","func@0x1c0002cb0","[Unknown]","0x1c0002cb0"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140287190","[Unknown]","0x140287190"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1402c4d3a","[Unknown]","0x1402c4d3a"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1402c4b02","[Unknown]","0x1402c4b02"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140304830","[Unknown]","0x140304830"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140313fe0","[Unknown]","0x140313fe0"
"0","0","0","100000","0","0","ntdll.dll","func@0x18000f8c0","[Unknown]","0x18000f8c0"
"0","0","0","100000","0","0","nllmonflt.sys","func@0x140018910","[Unknown]","0x140018910"
"0","0","0","100000","0","0","nllsp.sys","func@0x140016043","[Unknown]","0x140016043"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14027f028","[Unknown]","0x14027f028"
"0","0","0","0","200000","0","ntoskrnl.exe","func@0x1402c5c10","[Unknown]","0x1402c5c10"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x1403662c4","[Unknown]","0x1403662c4"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140367430","[Unknown]","0x140367430"
"0","0","0","200000","200000","0","ntoskrnl.exe","RtlRbInsertNodeEx","[Unknown]","0x1402fee20"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140330130","[Unknown]","0x140330130"
"0","0","0","0","100000","0","kip_sequential_profile.exe","std::_Vector_val<std::_Simple_types<Pixel> >::_Vector_val","vector","0x140021576"
"0","0","0","100000","0","0","fltmgr.sys","func@0x1c0003480","[Unknown]","0x1c0003480"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x14021c820","[Unknown]","0x14021c820"
"0","0","0","0","100000","0","ntoskrnl.exe","FsRtlReleaseHeaderMutex","[Unknown]","0x140225f60"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140301160","[Unknown]","0x140301160"
"0","0","0","100000","100000","0","kip_sequential_profile.exe","std::_Uninitialized_copy","xmemory","0x140021a84"
"0","0","0","100000","0","0","fltmgr.sys","func@0x1c0007820","[Unknown]","0x1c0007820"
"0","0","0","500000","400000","0","kip_sequential_profile.exe","std::vector<Pixel,std::allocator<Pixel> >::_Construct_n","vector","0x140021ab0"
"0","0","0","100000","100000","0","ntoskrnl.exe","ExReleasePushLockEx","[Unknown]","0x140258a20"
"0","0","0","800000","200000","0","ntoskrnl.exe","KeRemoveProcessorAffinityEx","[Unknown]","0x1403f2a40"
"0","0","0","100000","0","0","kernelbase.dll","FlsGetValue","[Unknown]","0x18009dd10"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1403bbb00","[Unknown]","0x1403bbb00"
"0","0","0","0","100000","0","ntoskrnl.exe","NtFreeVirtualMemory","[Unknown]","0x140976090"
"0","","0","0","200000","0","ntoskrnl.exe","KeRcuReadLock","[Unknown]","0x14020a060"
"0","0","0","200000","100000","0","ntoskrnl.exe","func@0x140347ad0","[Unknown]","0x140347ad0"
"0","0","0","300000","0","0","ntoskrnl.exe","func@0x1402dc020","[Unknown]","0x1402dc020"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x14030b800","[Unknown]","0x14030b800"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1402979e0","[Unknown]","0x1402979e0"
"0","0","0","100000","0","0","sepdrv5.sys","func@0x26540","[Unknown]","0x26540"
"0","0","0","100000","100000","0","ntoskrnl.exe","FsRtlReleaseEofLock","[Unknown]","0x140414c60"
"0","0","0","0","400000","0","ntfs.sys","func@0x1c000df00","[Unknown]","0x1c000df00"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1409d65d0","[Unknown]","0x1409d65d0"
"0","0","0","0","100000","0","bindflt.sys","func@0x1c00073b0","[Unknown]","0x1c00073b0"
"0","0","0","300000","0","0","ntoskrnl.exe","CcCanIWrite","[Unknown]","0x14020a2e0"
"0","0","0","300000","0","0","ntoskrnl.exe","func@0x1402502ad","[Unknown]","0x1402502ad"
"0","0","0","0","100000","0","ntoskrnl.exe","KeRcuReadUnlock","[Unknown]","0x140209f00"
"0","0","0","100000","100000","0","ntoskrnl.exe","func@0x140328120","[Unknown]","0x140328120"
"0","0","0","200000","100000","0","ntoskrnl.exe","func@0x1402defc9","[Unknown]","0x1402defc9"
"0","0","0","100000","100000","0","fltmgr.sys","func@0x1c000f970","[Unknown]","0x1c000f970"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140274180","[Unknown]","0x140274180"
"0","0","0","0","200000","0","cng.sys","func@0x1c0095210","[Unknown]","0x1c0095210"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1402378d0","[Unknown]","0x1402378d0"
"0","0","0","300000","100000","0","ntoskrnl.exe","func@0x1402dee50","[Unknown]","0x1402dee50"
"0","0","0","200000","0","0","kip_sequential_profile.exe","std::_Uninitialized_backout_al<std::allocator<std::vector<Pixel,std::allocator<Pixel> > > >::_Emplace_back","xmemory","0x140021560"
"0","0","0","100000","100000","0","ntoskrnl.exe","ExAcquirePushLockExclusiveEx","[Unknown]","0x140322b10"
"0","0","0","0","100000","0","ntoskrnl.exe","CcPinRead","[Unknown]","0x1409e1af0"
"0","0","0","100000","100000","0","cng.sys","func@0x1c000dff0","[Unknown]","0x1c000dff0"
"0","0","0","0","100000","0","cng.sys","func@0x1c004e470","[Unknown]","0x1c004e470"
"0","0","0","100000","100000","0","fltmgr.sys","func@0x1c0055600","[Unknown]","0x1c0055600"
"0","0","0","100000","100000","0","ntoskrnl.exe","ExAcquirePushLockSharedEx","[Unknown]","0x140323540"
"0","0","0","0","200000","0","ntoskrnl.exe","func@0x1402ae452","[Unknown]","0x1402ae452"
"0","0","0","200000","400000","0","ntdll.dll","func@0x18000a4d0","[Unknown]","0x18000a4d0"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140231e91","[Unknown]","0x140231e91"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1402dcb13","[Unknown]","0x1402dcb13"
"0","0","0","100000","0","0","dxgmms2.sys","func@0x1c0008f44","[Unknown]","0x1c0008f44"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1402e1fab","[Unknown]","0x1402e1fab"
"0","0","","100000","0","0","wdf01000.sys","func@0x1c002606d","[Unknown]","0x1c002606d"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140368890","[Unknown]","0x140368890"
"0","0","0","100000","0","0","ntdll.dll","func@0x180057a70","[Unknown]","0x180057a70"
"0","0","0","100000","0","0","cldflt.sys","func@0x1c0049930","[Unknown]","0x1c0049930"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14044a6d4","[Unknown]","0x14044a6d4"
"0","0","0","100000","0","0","cldflt.sys","func@0x1c0003f10","[Unknown]","0x1c0003f10"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1402cf9c7","[Unknown]","0x1402cf9c7"
